t,success,mid,pmt,pg,sub_type,hr,bank,isFailed,failure_rate
3,2,pharmeasytech,WALLET,MOBIKWIK,REDIRECT_WALLET_DEBIT,2020-02-12 02,MOBIKWIK,TRUE,0.333333333
2,1,fanfight,WALLET,MOBIKWIK,DIRECT_WALLET_DEBIT,2020-02-12 04,MOBIKWIK,TRUE,0.5
1,1,purplle.com,WALLET,MOBIKWIK,DIRECT_WALLET_DEBIT,2020-02-12 14,MOBIKWIK,FALSE,0
6,3,fanfight,WALLET,MOBIKWIK,DIRECT_WALLET_DEBIT,2020-02-13 12,MOBIKWIK,TRUE,0.5
3,2,pharmeasytech,WALLET,MOBIKWIK,REDIRECT_WALLET_DEBIT,2020-02-13 00,MOBIKWIK,TRUE,0.333333333
2,1,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2020-02-13 04,MOBIKWIK,TRUE,0.5
3,2,medlife_prod,WALLET,MOBIKWIK,REDIRECT_WALLET_DEBIT,2020-02-13 22,MOBIKWIK,TRUE,0.333333333
1,1,zivame,WALLET,MOBIKWIK,DIRECT_WALLET_DEBIT,2020-02-12 06,MOBIKWIK,FALSE,0
2,0,purplle.com,WALLET,MOBIKWIK,REDIRECT_WALLET_DEBIT,2020-02-12 11,MOBIKWIK,TRUE,1
2,2,fanfight,WALLET,MOBIKWIK,DIRECT_WALLET_DEBIT,2020-02-13 07,MOBIKWIK,FALSE,0
1,1,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2020-02-13 15,MOBIKWIK,FALSE,0
2,1,fanfight,WALLET,MOBIKWIK,DIRECT_WALLET_DEBIT,2020-02-13 19,MOBIKWIK,TRUE,0.5
2,2,purplle.com,WALLET,MOBIKWIK,DIRECT_WALLET_DEBIT,2020-02-12 07,MOBIKWIK,FALSE,0
1,0,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2020-02-12 17,MOBIKWIK,TRUE,1
1,1,zivame,WALLET,MOBIKWIK,REDIRECT_WALLET_DEBIT,2020-02-14 15,MOBIKWIK,FALSE,0
1,0,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2020-02-14 12,MOBIKWIK,TRUE,1
1,1,medlife_prod,WALLET,MOBIKWIK,REDIRECT_WALLET_DEBIT,2020-02-14 22,MOBIKWIK,FALSE,0
1,1,zivame,WALLET,MOBIKWIK,REDIRECT_WALLET_DEBIT,2020-02-14 06,MOBIKWIK,FALSE,0
1,1,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2020-02-14 18,MOBIKWIK,FALSE,0
2,1,zivame,WALLET,MOBIKWIK,DIRECT_WALLET_DEBIT,2020-02-13 17,MOBIKWIK,TRUE,0.5
2,1,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2020-02-13 18,MOBIKWIK,TRUE,0.5
1,1,zivame,WALLET,MOBIKWIK,REDIRECT_WALLET_DEBIT,2020-02-13 04,MOBIKWIK,FALSE,0
1,0,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2020-02-14 10,MOBIKWIK,TRUE,1
1,1,purplle.com,WALLET,MOBIKWIK,DIRECT_WALLET_DEBIT,2020-02-12 05,MOBIKWIK,FALSE,0
9,1,fanfight,NB,RAZORPAY,,2020-02-14 06,NB_ICICI,TRUE,0.888888889
4,4,countrydelight,NB,PAYU,,2020-02-14 00,NB_ICICI,FALSE,0
30,18,urbanclap,NB,PAYTM,,2020-02-14 03,NB_ICICI,TRUE,0.4
8,7,zivame,NB,PAYU,,2020-02-14 05,NB_ICICI,TRUE,0.125
9,6,urbanclap,NB,PAYTM,,2020-02-14 01,NB_ICICI,TRUE,0.333333333
8,5,zivame,NB,PAYU,,2020-02-14 11,NB_ICICI,TRUE,0.375
11,8,medlife_prod,NB,RAZORPAY,,2020-02-14 11,NB_ICICI,TRUE,0.272727273
3,0,purplle.com,NB,PAYU,,2020-02-14 05,NB_ICICI,TRUE,1
39,30,urbanclap,NB,PAYTM,,2020-02-14 06,NB_ICICI,TRUE,0.230769231
15,10,countrydelight,NB,PAYU,,2020-02-14 05,NB_ICICI,TRUE,0.333333333
33,14,urbanclap,NB,PAYTM,,2020-02-14 08,NB_ICICI,TRUE,0.575757576
21,13,urbanclap,NB,PAYTM,,2020-02-14 15,NB_ICICI,TRUE,0.380952381
1,1,pharmeasytech,NB,PAYTM,,2020-02-14 15,NB_ICICI,FALSE,0
15,7,urbanclap,NB,PAYTM,,2020-02-14 16,NB_ICICI,TRUE,0.533333333
8,4,fanfight,NB,RAZORPAY,,2020-02-14 12,NB_ICICI,TRUE,0.5
6,5,pharmeasytech,NB,PAYTM,,2020-02-14 13,NB_ICICI,TRUE,0.166666667
10,5,drivezy,NB,GOCASHFREE,,2020-02-14 14,NB_ICICI,TRUE,0.5
8,7,pharmeasytech,NB,PAYTM,,2020-02-14 05,NB_ICICI,TRUE,0.125
5,1,fanfight,NB,RAZORPAY,,2020-02-14 04,NB_ICICI,TRUE,0.8
2,0,zivame,NB,RAZORPAY,,2020-02-14 09,NB_ICICI,TRUE,1
7,3,countrydelight,NB,PAYU,,2020-02-14 08,NB_ICICI,TRUE,0.571428571
8,6,countrydelight,NB,PAYU,,2020-02-14 12,NB_ICICI,TRUE,0.25
5,4,drivezy,NB,GOCASHFREE,,2020-02-14 11,NB_ICICI,TRUE,0.2
2,2,pharmeasytech,NB,PAYU,,2020-02-14 05,NB_ICICI,FALSE,0
5,1,purplle.com,NB,PAYU,,2020-02-14 18,NB_ICICI,TRUE,0.8
7,4,medlife_prod,NB,RAZORPAY,,2020-02-14 15,NB_ICICI,TRUE,0.428571429
5,5,countrydelight,NB,PAYU,,2020-02-14 14,NB_ICICI,FALSE,0
1,1,pharmeasytech,NB,PAYU,,2020-02-14 18,NB_ICICI,FALSE,0
6,5,countrydelight,NB,PAYU,,2020-02-14 17,NB_ICICI,TRUE,0.166666667
4,3,medlife_prod,NB,RAZORPAY,,2020-02-14 16,NB_ICICI,TRUE,0.25
1,1,purplle.com,NB,PAYU,,2020-02-14 23,NB_ICICI,FALSE,0
6,5,pharmeasytech,NB,PAYTM,,2020-02-12 05,NB_ICICI,TRUE,0.166666667
11,8,medlife_prod,NB,RAZORPAY,,2020-02-12 06,NB_ICICI,TRUE,0.272727273
3,2,purplle.com,NB,PAYU,,2020-02-12 06,NB_ICICI,TRUE,0.333333333
5,4,pharmeasytech,NB,PAYTM,,2020-02-12 08,NB_ICICI,TRUE,0.2
16,12,urbanclap,NB,PAYTM,,2020-02-12 02,NB_ICICI,TRUE,0.25
55,36,urbanclap,NB,PAYTM,,2020-02-12 05,NB_ICICI,TRUE,0.345454545
31,26,urbanclap,NB,PAYTM,,2020-02-12 07,NB_ICICI,TRUE,0.161290323
30,19,urbanclap,NB,PAYTM,,2020-02-12 10,NB_ICICI,TRUE,0.366666667
6,6,countrydelight,NB,PAYU,,2020-02-12 03,NB_ICICI,FALSE,0
9,7,zivame,NB,PAYU,,2020-02-12 11,NB_ICICI,TRUE,0.222222222
1,1,pharmeasytech,NB,PAYTM,,2020-02-12 00,NB_ICICI,FALSE,0
6,6,pharmeasytech,NB,PAYTM,,2020-02-12 04,NB_ICICI,FALSE,0
2,0,fanfight,NB,RAZORPAY,,2020-02-12 16,NB_ICICI,TRUE,1
28,19,urbanclap,NB,PAYTM,,2020-02-12 11,NB_ICICI,TRUE,0.321428571
6,3,drivezy,NB,GOCASHFREE,,2020-02-12 06,NB_ICICI,TRUE,0.5
6,5,zivame,NB,PAYU,,2020-02-12 05,NB_ICICI,TRUE,0.166666667
6,3,urbanclap,NB,PAYTM,,2020-02-12 01,NB_ICICI,TRUE,0.5
7,3,fanfight,NB,RAZORPAY,,2020-02-12 02,NB_ICICI,TRUE,0.571428571
3,2,fanfight,NB,RAZORPAY,,2020-02-12 00,NB_ICICI,TRUE,0.333333333
8,7,medlife_prod,NB,RAZORPAY,,2020-02-12 12,NB_ICICI,TRUE,0.125
2,2,purplle.com,NB,PAYU,,2020-02-12 05,NB_ICICI,FALSE,0
12,11,countrydelight,NB,PAYU,,2020-02-12 17,NB_ICICI,TRUE,0.083333333
24,16,urbanclap,NB,PAYTM,,2020-02-12 14,NB_ICICI,TRUE,0.333333333
8,5,zivame,NB,PAYU,,2020-02-12 15,NB_ICICI,TRUE,0.375
6,5,drivezy,NB,GOCASHFREE,,2020-02-12 15,NB_ICICI,TRUE,0.166666667
7,5,pharmeasytech,NB,PAYTM,,2020-02-14 10,NB_ICICI,TRUE,0.285714286
9,5,medlife_prod,NB,RAZORPAY,,2020-02-14 04,NB_ICICI,TRUE,0.444444444
3,1,pharmeasytech,NB,PAYTM,,2020-02-14 08,NB_ICICI,TRUE,0.666666667
2,1,pharmeasytech,NB,PAYU,,2020-02-14 08,NB_ICICI,TRUE,0.5
3,2,zivame,NB,PAYU,,2020-02-14 12,NB_ICICI,TRUE,0.333333333
2,2,countrydelight,NB,PAYU,,2020-02-14 11,NB_ICICI,FALSE,0
7,6,zivame,NB,PAYU,,2020-02-14 14,NB_ICICI,TRUE,0.142857143
2,2,pharmeasytech,NB,PAYU,,2020-02-14 02,NB_ICICI,FALSE,0
1,0,purplle.com,NB,PAYU,,2020-02-14 08,NB_ICICI,TRUE,1
1,1,zivame,NB,PAYU,,2020-02-14 01,NB_ICICI,FALSE,0
3,0,drivezy,NB,GOCASHFREE,,2020-02-14 04,NB_ICICI,TRUE,1
3,1,drivezy,NB,GOCASHFREE,,2020-02-14 08,NB_ICICI,TRUE,0.666666667
34,27,urbanclap,NB,PAYTM,,2020-02-13 11,NB_ICICI,TRUE,0.205882353
8,8,pharmeasytech,NB,PAYTM,,2020-02-13 05,NB_ICICI,FALSE,0
5,5,pharmeasytech,NB,PAYTM,,2020-02-13 02,NB_ICICI,FALSE,0
4,4,pharmeasytech,NB,PAYTM,,2020-02-13 09,NB_ICICI,FALSE,0
5,5,pharmeasytech,NB,PAYU,,2020-02-13 04,NB_ICICI,FALSE,0
10,9,countrydelight,NB,PAYU,,2020-02-13 06,NB_ICICI,TRUE,0.1
7,5,pharmeasytech,NB,PAYU,,2020-02-13 09,NB_ICICI,TRUE,0.285714286
10,6,drivezy,NB,GOCASHFREE,,2020-02-13 09,NB_ICICI,TRUE,0.4
30,22,urbanclap,NB,PAYTM,,2020-02-13 09,NB_ICICI,TRUE,0.266666667
24,17,urbanclap,NB,PAYTM,,2020-02-13 02,NB_ICICI,TRUE,0.291666667
6,6,countrydelight,NB,PAYU,,2020-02-13 13,NB_ICICI,FALSE,0
9,5,urbanclap,NB,PAYTM,,2020-02-13 01,NB_ICICI,TRUE,0.444444444
5,1,fanfight,NB,RAZORPAY,,2020-02-13 10,NB_ICICI,TRUE,0.8
5,1,drivezy,NB,GOCASHFREE,,2020-02-13 13,NB_ICICI,TRUE,0.8
4,2,drivezy,NB,GOCASHFREE,,2020-02-13 19,NB_ICICI,TRUE,0.5
7,6,pharmeasytech,NB,PAYTM,,2020-02-13 10,NB_ICICI,TRUE,0.142857143
1,1,medlife_prod,NB,RAZORPAY,,2020-02-13 00,NB_ICICI,FALSE,0
5,1,drivezy,NB,GOCASHFREE,,2020-02-13 08,NB_ICICI,TRUE,0.8
7,6,pharmeasytech,NB,PAYTM,,2020-02-13 11,NB_ICICI,TRUE,0.142857143
1,1,zivame,NB,RAZORPAY,,2020-02-13 03,NB_ICICI,FALSE,0
10,8,medlife_prod,NB,RAZORPAY,,2020-02-13 02,NB_ICICI,TRUE,0.2
37,25,urbanclap,NB,PAYTM,,2020-02-13 16,NB_ICICI,TRUE,0.324324324
23,15,urbanclap,NB,PAYTM,,2020-02-13 17,NB_ICICI,TRUE,0.347826087
3,2,pharmeasytech,NB,PAYU,,2020-02-13 17,NB_ICICI,TRUE,0.333333333
34,27,urbanclap,NB,PAYTM,,2020-02-13 14,NB_ICICI,TRUE,0.205882353
6,3,zivame,NB,PAYU,,2020-02-13 14,NB_ICICI,TRUE,0.5
26,21,urbanclap,NB,PAYTM,,2020-02-13 13,NB_ICICI,TRUE,0.192307692
3,2,fanfight,NB,RAZORPAY,,2020-02-13 14,NB_ICICI,TRUE,0.333333333
1,1,zivame,NB,PAYU,,2020-02-13 20,NB_ICICI,FALSE,0
6,3,drivezy,NB,GOCASHFREE,,2020-02-13 14,NB_ICICI,TRUE,0.5
2,2,pharmeasytech,NB,PAYU,,2020-02-13 14,NB_ICICI,FALSE,0
3,2,drivezy,NB,GOCASHFREE,,2020-02-13 15,NB_ICICI,TRUE,0.333333333
4,4,zivame,NB,PAYU,,2020-02-14 08,NB_ICICI,FALSE,0
7,6,pharmeasytech,NB,PAYTM,,2020-02-14 09,NB_ICICI,TRUE,0.142857143
6,4,countrydelight,NB,PAYU,,2020-02-14 09,NB_ICICI,TRUE,0.333333333
1,1,zivame,NB,RAZORPAY,,2020-02-14 15,NB_ICICI,FALSE,0
2,2,zivame,NB,RAZORPAY,,2020-02-14 13,NB_ICICI,FALSE,0
1,1,drivezy,NB,GOCASHFREE,,2020-02-12 02,NB_ICICI,FALSE,0
1,0,purplle.com,NB,PAYU,,2020-02-12 03,NB_ICICI,TRUE,1
8,8,pharmeasytech,NB,PAYTM,,2020-02-12 06,NB_ICICI,FALSE,0
9,6,zivame,NB,PAYU,,2020-02-12 07,NB_ICICI,TRUE,0.333333333
1,1,zivame,NB,RAZORPAY,,2020-02-12 13,NB_ICICI,FALSE,0
5,5,pharmeasytech,NB,PAYU,,2020-02-12 04,NB_ICICI,FALSE,0
3,0,fanfight,NB,RAZORPAY,,2020-02-12 09,NB_ICICI,TRUE,1
5,2,urbanclap,NB,PAYTM,,2020-02-12 19,NB_ICICI,TRUE,0.6
2,1,purplle.com,NB,PAYU,,2020-02-12 15,NB_ICICI,TRUE,0.5
9,7,zivame,NB,PAYU,,2020-02-12 13,NB_ICICI,TRUE,0.222222222
2,2,pharmeasytech,NB,PAYU,,2020-02-12 18,NB_ICICI,FALSE,0
2,2,pharmeasytech,NB,PAYU,,2020-02-12 13,NB_ICICI,FALSE,0
4,4,pharmeasytech,NB,PAYTM,,2020-02-12 15,NB_ICICI,FALSE,0
4,3,drivezy,NB,GOCASHFREE,,2020-02-12 08,NB_ICICI,TRUE,0.25
2,1,medlife_prod,NB,RAZORPAY,,2020-02-12 19,NB_ICICI,TRUE,0.5
4,2,countrydelight,NB,PAYU,,2020-02-12 14,NB_ICICI,TRUE,0.5
5,4,medlife_prod,NB,RAZORPAY,,2020-02-12 14,NB_ICICI,TRUE,0.2
5,5,countrydelight,NB,PAYU,,2020-02-13 02,NB_ICICI,FALSE,0
7,3,drivezy,NB,GOCASHFREE,,2020-02-13 12,NB_ICICI,TRUE,0.571428571
4,2,urbanclap,NB,PAYTM,,2020-02-13 00,NB_ICICI,TRUE,0.5
2,2,purplle.com,NB,PAYU,,2020-02-13 07,NB_ICICI,FALSE,0
4,2,drivezy,NB,GOCASHFREE,,2020-02-13 11,NB_ICICI,TRUE,0.5
4,1,fanfight,NB,RAZORPAY,,2020-02-13 11,NB_ICICI,TRUE,0.75
7,4,urbanclap,NB,PAYTM,,2020-02-13 21,NB_ICICI,TRUE,0.428571429
1,0,zivame,NB,RAZORPAY,,2020-02-13 08,NB_ICICI,TRUE,1
10,8,zivame,NB,PAYU,,2020-02-13 08,NB_ICICI,TRUE,0.2
6,4,zivame,NB,PAYU,,2020-02-13 18,NB_ICICI,TRUE,0.333333333
1,0,purplle.com,NB,PAYU,,2020-02-13 20,NB_ICICI,TRUE,1
1,1,purplle.com,NB,PAYU,,2020-02-13 06,NB_ICICI,FALSE,0
1,0,fanfight,NB,RAZORPAY,,2020-02-13 18,NB_ICICI,TRUE,1
1,1,zivame,NB,PAYU,,2020-02-12 12,NB_ICICI,FALSE,0
2,1,drivezy,NB,GOCASHFREE,,2020-02-12 01,NB_ICICI,TRUE,0.5
5,3,zivame,NB,PAYU,,2020-02-12 08,NB_ICICI,TRUE,0.4
2,2,medlife_prod,NB,RAZORPAY,,2020-02-12 00,NB_ICICI,FALSE,0
1,1,drivezy,NB,GOCASHFREE,,2020-02-12 03,NB_ICICI,FALSE,0
10,4,medlife_prod,NB,RAZORPAY,,2020-02-12 16,NB_ICICI,TRUE,0.6
2,2,pharmeasytech,NB,PAYU,,2020-02-12 15,NB_ICICI,FALSE,0
4,4,pharmeasytech,NB,PAYTM,,2020-02-12 14,NB_ICICI,FALSE,0
1,1,zivame,NB,RAZORPAY,,2020-02-12 15,NB_ICICI,FALSE,0
4,2,drivezy,NB,GOCASHFREE,,2020-02-12 07,NB_ICICI,TRUE,0.5
3,1,zivame,NB,PAYU,,2020-02-12 20,NB_ICICI,TRUE,0.666666667
2,2,pharmeasytech,NB,PAYU,,2020-02-13 02,NB_ICICI,FALSE,0
3,2,countrydelight,NB,PAYU,,2020-02-13 09,NB_ICICI,TRUE,0.333333333
7,7,zivame,NB,PAYU,,2020-02-13 16,NB_ICICI,FALSE,0
4,3,countrydelight,NB,PAYU,,2020-02-13 16,NB_ICICI,TRUE,0.25
4,3,pharmeasytech,NB,PAYU,,2020-02-12 07,NB_ICICI,TRUE,0.25
2,2,pharmeasytech,NB,PAYTM,,2020-02-12 16,NB_ICICI,FALSE,0
2,1,fanfight,NB,RAZORPAY,,2020-02-12 11,NB_ICICI,TRUE,0.5
4,4,medlife_prod,NB,RAZORPAY,,2020-02-13 01,NB_ICICI,FALSE,0
3,0,urbanclap,NB,PAYTM,,2020-02-13 23,NB_ICICI,TRUE,1
1,0,purplle.com,NB,PAYU,,2020-02-13 18,NB_ICICI,TRUE,1
2,2,drivezy,NB,GOCASHFREE,,2020-02-13 17,NB_ICICI,FALSE,0
5,4,medlife_prod,NB,RAZORPAY,,2020-02-12 02,NB_ICICI,TRUE,0.2
2,2,pharmeasytech,NB,PAYU,,2020-02-14 06,NB_ICICI,FALSE,0
1,1,zivame,NB,RAZORPAY,,2020-02-14 06,NB_ICICI,FALSE,0
1,0,urbanclap,NB,PAYTM,,2020-02-14 20,NB_ICICI,TRUE,1
1,0,zivame,NB,RAZORPAY,,2020-02-12 07,NB_ICICI,TRUE,1
1,0,purplle.com,NB,PAYU,,2020-02-12 13,NB_ICICI,TRUE,1
1,0,fanfight,NB,RAZORPAY,,2020-02-13 09,NB_ICICI,TRUE,1
1,0,fanfight,NB,RAZORPAY,,2020-02-13 07,NB_ICICI,TRUE,1
3,2,pharmeasytech,NB,PAYTM,,2020-02-13 14,NB_ICICI,TRUE,0.333333333
2,1,pharmeasytech,NB,PAYTM,,2020-02-13 17,NB_ICICI,TRUE,0.5
1,1,pharmeasytech,NB,PAYTM,,2020-02-14 02,NB_ICICI,FALSE,0
1,0,fanfight,NB,RAZORPAY,,2020-02-14 16,NB_ICICI,TRUE,1
1,1,zivame,NB,PAYU,,2020-02-14 20,NB_ICICI,FALSE,0
1,1,pharmeasytech,NB,PAYTM,,2020-02-13 01,NB_ICICI,FALSE,0
1,0,purplle.com,NB,PAYU,,2020-02-13 08,NB_ICICI,TRUE,1
1,0,zivame,NB,RAZORPAY,,2020-02-12 04,NB_ICICI,TRUE,1
2,1,zivame,NB,RAZORPAY,,2020-02-12 17,NB_ICICI,TRUE,0.5
1,1,zivame,NB,RAZORPAY,,2020-02-13 16,NB_ICICI,FALSE,0
1,1,zivame,NB,PAYU,,2020-02-13 22,NB_ICICI,FALSE,0
1,0,zivame,NB,RAZORPAY,,2020-02-14 10,NB_ICICI,TRUE,1
1,1,zivame,NB,PAYU,,2020-02-12 06,NB_ICICI,FALSE,0
1,1,countrydelight,NB,PAYU,,2020-02-12 23,NB_ICICI,FALSE,0
49,34,urbanclap,NB,PAYTM,,2020-02-14 07,NB_ICICI,TRUE,0.306122449
19,14,urbanclap,NB,PAYTM,,2020-02-14 02,NB_ICICI,TRUE,0.263157895
29,19,urbanclap,NB,PAYTM,,2020-02-14 09,NB_ICICI,TRUE,0.344827586
49,34,urbanclap,NB,PAYTM,,2020-02-14 10,NB_ICICI,TRUE,0.306122449
33,23,urbanclap,NB,PAYTM,,2020-02-14 12,NB_ICICI,TRUE,0.303030303
4,3,medlife_prod,NB,RAZORPAY,,2020-02-14 10,NB_ICICI,TRUE,0.25
7,6,zivame,NB,PAYU,,2020-02-14 07,NB_ICICI,TRUE,0.142857143
5,3,countrydelight,NB,PAYU,,2020-02-14 04,NB_ICICI,TRUE,0.4
10,7,medlife_prod,NB,RAZORPAY,,2020-02-14 05,NB_ICICI,TRUE,0.3
4,3,drivezy,NB,GOCASHFREE,,2020-02-14 02,NB_ICICI,TRUE,0.25
59,45,urbanclap,NB,PAYTM,,2020-02-14 05,NB_ICICI,TRUE,0.237288136
8,6,medlife_prod,NB,RAZORPAY,,2020-02-14 02,NB_ICICI,TRUE,0.25
7,4,medlife_prod,NB,RAZORPAY,,2020-02-14 06,NB_ICICI,TRUE,0.428571429
2,0,drivezy,NB,GOCASHFREE,,2020-02-14 10,NB_ICICI,TRUE,1
9,6,drivezy,NB,GOCASHFREE,,2020-02-14 16,NB_ICICI,TRUE,0.333333333
5,4,countrydelight,NB,PAYU,,2020-02-14 18,NB_ICICI,TRUE,0.2
13,8,urbanclap,NB,PAYTM,,2020-02-14 18,NB_ICICI,TRUE,0.384615385
9,4,urbanclap,NB,PAYTM,,2020-02-14 19,NB_ICICI,TRUE,0.555555556
8,7,countrydelight,NB,PAYU,,2020-02-14 15,NB_ICICI,TRUE,0.125
9,5,drivezy,NB,GOCASHFREE,,2020-02-14 13,NB_ICICI,TRUE,0.444444444
4,4,pharmeasytech,NB,PAYU,,2020-02-14 16,NB_ICICI,FALSE,0
4,4,pharmeasytech,NB,PAYU,,2020-02-14 11,NB_ICICI,FALSE,0
13,11,medlife_prod,NB,RAZORPAY,,2020-02-14 03,NB_ICICI,TRUE,0.153846154
18,14,medlife_prod,NB,RAZORPAY,,2020-02-14 07,NB_ICICI,TRUE,0.222222222
6,6,pharmeasytech,NB,PAYU,,2020-02-14 04,NB_ICICI,FALSE,0
7,3,fanfight,NB,RAZORPAY,,2020-02-14 11,NB_ICICI,TRUE,0.571428571
6,4,countrydelight,NB,PAYU,,2020-02-14 07,NB_ICICI,TRUE,0.333333333
2,1,drivezy,NB,GOCASHFREE,,2020-02-14 00,NB_ICICI,TRUE,0.5
14,10,countrydelight,NB,PAYU,,2020-02-14 06,NB_ICICI,TRUE,0.285714286
4,2,drivezy,NB,GOCASHFREE,,2020-02-14 09,NB_ICICI,TRUE,0.5
3,2,fanfight,NB,RAZORPAY,,2020-02-14 05,NB_ICICI,TRUE,0.333333333
8,8,countrydelight,NB,PAYU,,2020-02-14 16,NB_ICICI,FALSE,0
25,15,urbanclap,NB,PAYTM,,2020-02-14 17,NB_ICICI,TRUE,0.4
3,1,fanfight,NB,RAZORPAY,,2020-02-14 13,NB_ICICI,TRUE,0.666666667
7,6,countrydelight,NB,PAYU,,2020-02-12 13,NB_ICICI,TRUE,0.142857143
31,19,urbanclap,NB,PAYTM,,2020-02-12 06,NB_ICICI,TRUE,0.387096774
5,5,medlife_prod,NB,RAZORPAY,,2020-02-12 01,NB_ICICI,FALSE,0
35,23,urbanclap,NB,PAYTM,,2020-02-12 08,NB_ICICI,TRUE,0.342857143
3,2,urbanclap,NB,PAYTM,,2020-02-12 00,NB_ICICI,TRUE,0.333333333
20,15,medlife_prod,NB,RAZORPAY,,2020-02-12 05,NB_ICICI,TRUE,0.25
2,1,pharmeasytech,NB,PAYTM,,2020-02-12 09,NB_ICICI,TRUE,0.5
13,10,medlife_prod,NB,RAZORPAY,,2020-02-12 07,NB_ICICI,TRUE,0.230769231
6,6,pharmeasytech,NB,PAYU,,2020-02-12 05,NB_ICICI,FALSE,0
29,22,urbanclap,NB,PAYTM,,2020-02-12 09,NB_ICICI,TRUE,0.24137931
2,2,purplle.com,NB,PAYU,,2020-02-12 09,NB_ICICI,FALSE,0
2,2,fanfight,NB,RAZORPAY,,2020-02-12 10,NB_ICICI,FALSE,0
7,5,zivame,NB,PAYU,,2020-02-12 19,NB_ICICI,TRUE,0.285714286
15,10,urbanclap,NB,PAYTM,,2020-02-12 16,NB_ICICI,TRUE,0.333333333
5,4,drivezy,NB,GOCASHFREE,,2020-02-12 18,NB_ICICI,TRUE,0.2
7,4,zivame,NB,PAYU,,2020-02-12 18,NB_ICICI,TRUE,0.428571429
4,3,urbanclap,NB,PAYTM,,2020-02-12 23,NB_ICICI,TRUE,0.25
6,6,countrydelight,NB,PAYU,,2020-02-12 05,NB_ICICI,FALSE,0
21,11,urbanclap,NB,PAYTM,,2020-02-12 17,NB_ICICI,TRUE,0.476190476
10,6,zivame,NB,PAYU,,2020-02-14 10,NB_ICICI,TRUE,0.4
6,4,pharmeasytech,NB,PAYU,,2020-02-14 03,NB_ICICI,TRUE,0.333333333
6,5,zivame,NB,PAYU,,2020-02-14 06,NB_ICICI,TRUE,0.166666667
3,2,zivame,NB,PAYU,,2020-02-14 19,NB_ICICI,TRUE,0.333333333
3,3,pharmeasytech,NB,PAYU,,2020-02-14 15,NB_ICICI,FALSE,0
4,4,pharmeasytech,NB,PAYTM,,2020-02-14 14,NB_ICICI,FALSE,0
4,3,pharmeasytech,NB,PAYU,,2020-02-14 12,NB_ICICI,TRUE,0.25
4,3,pharmeasytech,NB,PAYU,,2020-02-14 13,NB_ICICI,TRUE,0.25
5,3,drivezy,NB,GOCASHFREE,,2020-02-14 07,NB_ICICI,TRUE,0.4
6,4,pharmeasytech,NB,PAYTM,,2020-02-14 07,NB_ICICI,TRUE,0.333333333
3,3,drivezy,NB,GOCASHFREE,,2020-02-14 15,NB_ICICI,FALSE,0
4,3,pharmeasytech,NB,PAYU,,2020-02-14 14,NB_ICICI,TRUE,0.25
3,2,drivezy,NB,GOCASHFREE,,2020-02-14 18,NB_ICICI,TRUE,0.333333333
7,2,fanfight,NB,RAZORPAY,,2020-02-14 14,NB_ICICI,TRUE,0.714285714
6,5,countrydelight,NB,PAYU,,2020-02-13 04,NB_ICICI,TRUE,0.166666667
35,19,urbanclap,NB,PAYTM,,2020-02-13 03,NB_ICICI,TRUE,0.457142857
5,4,pharmeasytech,NB,PAYU,,2020-02-13 08,NB_ICICI,TRUE,0.2
33,24,urbanclap,NB,PAYTM,,2020-02-13 08,NB_ICICI,TRUE,0.272727273
2,2,pharmeasytech,NB,PAYU,,2020-02-13 07,NB_ICICI,FALSE,0
8,7,pharmeasytech,NB,PAYTM,,2020-02-13 04,NB_ICICI,TRUE,0.125
18,13,medlife_prod,NB,RAZORPAY,,2020-02-13 05,NB_ICICI,TRUE,0.277777778
23,15,urbanclap,NB,PAYTM,,2020-02-13 12,NB_ICICI,TRUE,0.347826087
8,7,countrydelight,NB,PAYU,,2020-02-13 05,NB_ICICI,TRUE,0.125
8,8,countrydelight,NB,PAYU,,2020-02-13 10,NB_ICICI,FALSE,0
1,1,fanfight,NB,RAZORPAY,,2020-02-13 02,NB_ICICI,FALSE,0
32,27,urbanclap,NB,PAYTM,,2020-02-13 06,NB_ICICI,TRUE,0.15625
3,2,zivame,NB,PAYU,,2020-02-13 10,NB_ICICI,TRUE,0.333333333
3,3,zivame,NB,PAYU,,2020-02-13 19,NB_ICICI,FALSE,0
4,1,purplle.com,NB,PAYU,,2020-02-13 11,NB_ICICI,TRUE,0.75
15,12,medlife_prod,NB,RAZORPAY,,2020-02-13 07,NB_ICICI,TRUE,0.2
6,3,purplle.com,NB,PAYU,,2020-02-13 14,NB_ICICI,TRUE,0.5
3,3,medlife_prod,NB,RAZORPAY,,2020-02-13 16,NB_ICICI,FALSE,0
4,2,medlife_prod,NB,RAZORPAY,,2020-02-13 18,NB_ICICI,TRUE,0.5
4,4,countrydelight,NB,PAYU,,2020-02-13 15,NB_ICICI,FALSE,0
